"时间","Roll_Moment Monitor: Roll_Moment Monitor (N-m)"
0.34119999999997874,-295.1544059777191
0.34129999999997873,-282.0393245991304
0.3413999999999787,-270.4735919200412
0.3414999999999787,-260.25022413602227
0.3415999999999787,-251.1567236200143
0.3416999999999787,-242.91341835231142
0.3417999999999787,-235.04093251855716
0.34189999999997867,-226.83678998895746
0.34199999999997865,-217.6698566421503
0.34209999999997864,-207.5431207336911
0.34219999999997863,-197.3345062713447
0.3422999999999786,-188.30119514189735
0.3423999999999786,-181.01328191146092
0.3424999999999786,-175.04988391389807
0.3425999999999786,-169.55506723315423
0.3426999999999786,-163.93186101918673
0.34279999999997857,-157.77441965941946
0.34289999999997856,-151.07573011976848
0.34299999999997854,-143.2934521560365
0.34309999999997853,-134.8764417269755
0.3431999999999785,-125.76072609497311
0.3432999999999785,-115.91083124536061
0.3433999999999785,-105.67844113591319
0.3434999999999785,-95.05782718647343
0.3435999999999785,-83.82020307969643
0.34369999999997847,-71.34683904442234
0.34379999999997846,-57.19557718423482
0.34389999999997845,-41.684269841812394
0.34399999999997843,-25.158623545611434
0.3440999999999784,-7.768961187486941
0.3441999999999784,10.46894785908667
0.3442999999999784,29.52110579919557
0.3443999999999784,49.13657305278139
0.3444999999999784,68.94329509971463
0.34459999999997837,89.0489234597903
0.34469999999997836,110.21113408620654
0.34479999999997835,133.0058728738087
0.34489999999997834,156.80780262924293
0.3449999999999783,180.42112336246933
0.3450999999999783,203.54632382648933
0.3451999999999783,225.9716744280268
0.3452999999999783,247.67030948050743
0.3453999999999783,268.68213924903534
0.34549999999997827,289.0931383138616
0.34559999999997826,308.9939505928366
0.34569999999997825,328.295904021292
0.34579999999997824,346.371512826818
0.3458999999999782,362.54463182503065
0.3459999999999782,376.7056026355593
0.3460999999999782,389.45037545913465
0.3461999999999782,401.3649287015041
0.3462999999999782,412.55050166071874
0.34639999999997817,422.1724081693621
0.34649999999997816,429.16827314820273
0.34659999999997815,433.27046934570984
0.34669999999997814,434.759179029682
0.3467999999999781,434.54891909795884
0.3468999999999781,434.1461994029966
0.3469999999999781,433.9766910630383
0.3470999999999781,433.5468722712301
0.3471999999999781,431.72665739713335
0.34729999999997807,427.2331173860278
0.34739999999997806,419.33413581333525
0.34749999999997805,408.1302444014775
0.34759999999997804,394.45841213262594
0.347699999999978,379.2275345887619
0.347799999999978,363.21935619531786
0.347899999999978,346.78420095320087
0.347999999999978,329.56087484059555
0.348099999999978,311.0677543126267
0.34819999999997797,291.9214428947852
0.34829999999997796,272.6391413279957
0.34839999999997795,253.56610029523176
0.34849999999997794,234.28392016793492
0.3485999999999779,214.2138237177818
0.3486999999999779,193.53669356916316
0.3487999999999779,172.97476967748747
0.3488999999999779,153.25101397711796
0.3489999999999779,133.41195596954088
0.3490999999999779,112.6923532546487
0.34919999999997786,91.49135956537356
0.34929999999997785,70.60206371510098
0.34939999999997784,50.70784552662522
0.34949999999997783,32.1012659540637
0.3495999999999778,14.028348779670859
0.3496999999999778,-3.713142929898022
0.3497999999999778,-21.255338449799186
0.3498999999999778,-38.760532384377484
0.3499999999999778,-55.86794215905631
0.35009999999997776,-72.50679055987237
0.35019999999997775,-87.84392653729476
0.35029999999997774,-102.00504788133527
0.35039999999997773,-114.60688211100037
0.3504999999999777,-125.12725611522622
0.3505999999999777,-134.1141812114127
0.3506999999999777,-141.8024402006927
0.3507999999999777,-148.6318510706888
0.3508999999999777,-154.79522973634658
0.35099999999997766,-159.46786584719584
0.35109999999997765,-162.6666420116217
0.35119999999997764,-164.365136410999
0.35129999999997763,-165.20215669362224
0.3513999999999776,-165.88515888187288
0.3514999999999776,-167.36343401513656
0.3515999999999776,-169.79092251991096
0.3516999999999776,-173.33072860708558
0.3517999999999776,-177.7092858880816
0.35189999999997756,-181.72631683999992
0.35199999999997755,-185.02392100501342
0.35209999999997754,-186.9420436347747
0.35219999999997753,-187.29890385835685
0.3522999999999775,-186.692180641087
0.3523999999999775,-185.76831629219572
0.3524999999999775,-186.21438358718032
0.3525999999999775,-188.46652775432665
0.3526999999999775,-192.29945069415868
0.35279999999997746,-197.47419790120586
0.35289999999997745,-203.6330211249511
0.35299999999997744,-210.22133776718218
0.35309999999997743,-216.56086206562628
0.3531999999999774,-221.62388383765582
0.3532999999999774,-225.9370174652982
0.3533999999999774,-229.63855205699736
0.3534999999999774,-233.0499228850916
0.3535999999999774,-236.5280598236802
0.35369999999997737,-240.38821088200837
0.35379999999997735,-244.38271061049187
0.35389999999997734,-248.22049775817564
0.35399999999997733,-251.7556390936916
0.3540999999999773,-255.00912097553402
0.3541999999999773,-257.94584208620796
0.3542999999999773,-260.78114530137765
0.3543999999999773,-263.6223750430931
0.3544999999999773,-266.4373835413229
0.35459999999997727,-268.85397172542446
0.35469999999997726,-270.4728680654777
0.35479999999997724,-271.0550574168315
0.35489999999997723,-270.4315985988783
0.3549999999999772,-268.6045564114891
0.3550999999999772,-265.84053945082746
0.3551999999999772,-262.24300764094687
0.3552999999999772,-258.22931494557776
0.3553999999999772,-254.3084162162766
0.35549999999997717,-250.8432636812603
0.35559999999997716,-247.90122684228515
0.35569999999997715,-245.06511233885846
0.35579999999997713,-241.29541136800916
0.3558999999999771,-235.67034063169123
0.3559999999999771,-227.97942706753216
0.3560999999999771,-218.80981965002493
0.3561999999999771,-208.9664860299091
0.3562999999999771,-199.01051164028212
0.35639999999997707,-189.10753679607447
0.35649999999997706,-179.27951875459505
0.35659999999997705,-169.5312707555699
0.35669999999997704,-159.46317129683968
0.356799999999977,-148.33602850431234
0.356899999999977,-135.87689539722004
0.356999999999977,-122.38965308150877
0.357099999999977,-108.56083842165886
0.357199999999977,-94.64588323310703
0.35729999999997697,-80.58622372037522
0.35739999999997696,-66.4537910985883
0.35749999999997695,-52.515428418378434
0.35759999999997694,-38.84003260690825
0.3576999999999769,-25.17320102995079
0.3577999999999769,-11.503986203441787
0.3578999999999769,2.080975882283993
