"时间","S1 Monitor: S1 Monitor (Pa)","S2 Monitor: S2 Monitor (Pa)","S3 Monitor: S3 Monitor (Pa)","入口 Monitor: 入口 Monitor (Pa)","出口 Monitor: 出口 Monitor (Pa)","右中 Monitor: 右中 Monitor (Pa)","右前 Monitor: 右前 Monitor (Pa)","右后 Monitor: 右后 Monitor (Pa)","左中 Monitor: 左中 Monitor (Pa)","左前 Monitor: 左前 Monitor (Pa)","左后 Monitor: 左后 Monitor (Pa)"
1.3164999999998714,274.6991659776907,519.1016416122264,-1089.911446567304,3756.033180438954,126.03974786533132,796.1574100720638,5795.80998867009,-759.968940027917,726.4650502870935,5723.834405485467,-993.9649347427195
1.3165999999998714,275.7969224191975,513.4377853019157,-1085.571091672232,3754.0550842269377,122.42048850011012,790.2652538760103,5798.105001835089,-763.837728132376,720.0630461518045,5726.123373259691,-998.7366623807786
1.3166999999998714,277.0591059933173,507.80507899394775,-1081.1696893910619,3751.8928169373776,118.96624805029828,784.3980007540728,5800.490983691847,-767.9038978549466,713.5811939716988,5728.426199733729,-1003.5694777688001
1.3167999999998714,278.4911434568877,502.19103161284494,-1076.7181481039538,3749.6123241381006,115.89375209506667,778.5503329619702,5802.964792301865,-772.1929519246476,706.9903369305322,5730.728719722282,-1008.4349474266015
1.3168999999998714,280.2357553348884,496.5911291013354,-1072.2273856083577,3747.2064789728097,113.3540473803179,772.7180930196291,5805.522179387111,-776.7337231071565,700.3000046597072,5733.017650238603,-1013.2989630114722
1.3169999999998714,282.13801612296066,491.0033419113827,-1067.7081888892355,3744.558929046668,111.43070363273232,766.8945115971987,5808.156480805363,-781.5499190909321,693.5282662282474,5735.292760404856,-1018.127002349832
1.3170999999998714,284.15375658159707,485.42432148599397,-1063.173501805146,3741.7299746783196,110.14780799580919,761.082451759722,5810.860754355476,-786.6577495571296,686.6856691346027,5737.558236447652,-1022.8885231303175
1.3171999999998714,286.23625031850264,479.84959215039845,-1058.6390307207498,3738.941106849891,109.43957061091277,755.2982736240327,5813.625901198482,-792.0595338560921,679.7926439180162,5739.814168711532,-1027.5596989319092
1.3172999999998714,288.426236733481,474.2644022380302,-1054.120395960618,3735.9076461602053,109.19012096088797,749.5509500028363,5816.440352886691,-797.7406980493098,672.8625152650435,5742.065993859142,-1032.1213865808213
1.3173999999998713,290.72031418968453,468.65587970312026,-1049.632542202615,3732.7288718677064,109.29041609739424,743.8482155539215,5819.289237803823,-803.6690526986591,665.8886809386504,5744.317832204324,-1036.5567499804206
