"时间","S1L Monitor: S1L Monitor (N)","S1R Monitor: S1R Monitor (N)","S2L Monitor: S2L Monitor (N)","S2R Monitor: S2R Monitor (N)","S3L Monitor: S3L Monitor (N)","S3R Monitor: S3R Monitor (N)"
1.973499999999799,6622.660016480134,6569.069833276443,-2957.9725960391443,-3043.9143220090687,-11188.664518499194,-11054.7885498929
1.973599999999799,6651.315984354113,6598.92745724837,-2962.491594855,-3045.6527793469777,-11185.1714472232,-11064.745798914135
1.973699999999799,6679.969533628185,6628.853623301262,-2967.2087351228183,-3047.4936651893377,-11181.61678179666,-11074.919237676007
1.973799999999799,6708.278162280724,6658.533344280574,-2972.1116740130165,-3049.4410085163236,-11178.026620502764,-11085.234361151113
1.973899999999799,6736.439471039829,6688.158077486138,-2977.204761955547,-3051.492584779693,-11174.401016310605,-11095.715738684452
1.973999999999799,6764.56476306983,6717.857413529622,-2982.5211518461037,-3053.662686557673,-11170.745837702061,-11106.427137274655
1.974099999999799,6792.523108496211,6747.524777978678,-2988.0285752072805,-3055.941077527974,-11167.08911319693,-11117.296033055636
1.974199999999799,6820.238424837051,6777.078124324214,-2993.692689361245,-3058.3149381403587,-11163.464730942902,-11128.266540755852
1.974299999999799,6847.757386503115,6806.52023375076,-2999.5301330097986,-3060.789541668195,-11159.880676109362,-11139.354278310195
1.974399999999799,6875.228216755788,6835.9790179862075,-3005.5663936436263,-3063.368488836569,-11156.316653715177,-11150.573623235558
1.974499999999799,6902.529878038589,6865.363761423514,-3011.8168532766417,-3066.0643044157873,-11152.78981388582,-11161.920634390859
1.974599999999799,6929.757610140652,6894.750002713659,-3018.2481451070007,-3068.8579641723027,-11149.303481813122,-11173.329709633155
1.974699999999799,6956.659611436201,6923.898910766294,-3024.8333856570375,-3071.7452759177017,-11145.89844058661,-11184.737660532786
1.974799999999799,6983.331798537895,6952.918041970133,-3031.5874853053997,-3074.727846004841,-11142.574719812188,-11196.14858989029
1.974899999999799,7009.9071279226855,6981.935136489966,-3038.5395761080727,-3077.817498497646,-11139.322651270448,-11207.593362327616
1.974999999999799,7036.327161684711,7010.877448400218,-3045.6893218465652,-3081.0193338100084,-11136.150517168624,-11219.05694884507
1.975099999999799,7062.661570314413,7039.802244513608,-3053.049150621353,-3084.3481967798757,-11133.072986442938,-11230.583452887704
1.975199999999799,7088.806235094754,7068.593113842777,-3060.5738182393047,-3087.779775832982,-11130.099017447401,-11242.10506604392
1.9752999999997989,7114.719129197147,7097.214607242591,-3068.2325350328724,-3091.2972499804273,-11127.243443625266,-11253.574271864481
1.9753999999997989,7140.40980145702,7125.700658892393,-3076.0514576034516,-3094.9151251838002,-11124.507280409221,-11265.016433271338
1.9754999999997989,7166.023357727135,7154.165550486408,-3084.0639996035525,-3098.6445747116245,-11121.88331994704,-11276.461248072797
1.9755999999997989,7191.517476189022,7182.5641762286505,-3092.28982327859,-3102.502138748805,-11119.389483892166,-11287.92563510327
1.9756999999997988,7216.9611148684035,7210.954964410302,-3100.70059857809,-3106.4682205881877,-11117.039694264384,-11299.352025453574
1.9757999999997988,7242.092345978505,7239.059059170416,-3109.246359514608,-3110.524061145601,-11114.861805579672,-11310.654092444032
1.9758999999997988,7267.01058921495,7266.9660566025905,-3117.9510875043466,-3114.678717440834,-11112.85713683766,-11321.839912393558
1.9759999999997988,7291.632343195885,7294.597918337701,-3126.8124486387273,-3118.9301843683575,-11111.025262149058,-11332.88747595983
1.9760999999997988,7316.186086241658,7322.210819510016,-3135.8457268066695,-3123.30283529617,-11109.406169003614,-11343.832566619409
1.9761999999997988,7340.711341002318,7349.846077085129,-3145.1026893527214,-3127.831391154477,-11107.993064267936,-11354.715434214182
1.9762999999997988,7365.082849548394,7377.33219346886,-3154.535131552318,-3132.479767560447,-11106.797969985852,-11365.462401468489
1.9763999999997988,7389.292556427825,7404.6399686709865,-3164.104503541837,-3137.2228159718447,-11105.850839514631,-11376.036700231418
1.9764999999997988,7413.352928518284,7431.789614371104,-3173.8239363273146,-3142.0737636723525,-11105.16781279605,-11386.466793244826
1.9765999999997987,7437.1036813854535,7458.626444361596,-3183.6664529922264,-3147.017951134815,-11104.75244858895,-11396.706264695104
1.9766999999997987,7460.895678290826,7485.5085038493135,-3193.687824153712,-3152.1020927341956,-11104.666435321209,-11406.82832875088
1.9767999999997987,7484.712736665894,7512.40441081233,-3203.9420623532064,-3157.3540169654175,-11104.88546447529,-11416.843780100324
1.9768999999997987,7508.094535458228,7538.819527129558,-3214.3014196140816,-3162.6972739727353,-11105.396776772126,-11426.592244010786
1.9769999999997987,7531.406009084987,7565.137790158432,-3224.8140172729763,-3168.1731249070153,-11106.286967267226,-11436.134739497014
1.9770999999997987,7554.468344992152,7591.18670866096,-3235.461731953047,-3173.766104481637,-11107.521995781095,-11445.433810644508
1.9771999999997987,7577.530993586865,7617.208264682538,-3246.282409059348,-3179.5113447814983,-11109.162759658288,-11454.542651538963
1.9772999999997987,7600.559142143533,7643.155984924087,-3257.306105795052,-3185.4272991500184,-11111.182602413108,-11463.471651171782
1.9773999999997987,7623.125415802794,7668.572876654741,-3268.372543384311,-3191.423810986557,-11113.524546591163,-11472.081949083815
1.9774999999997986,7645.736115234871,7693.984452586595,-3279.5822742760597,-3197.5750191849042,-11116.306462601915,-11480.46984849787
1.9775999999997986,7668.241356151278,7719.247939837914,-3290.9365564126697,-3203.8779791729908,-11119.477510666487,-11488.631886601826
1.9776999999997986,7690.627708539168,7744.334509197603,-3302.428812200752,-3210.3304557492943,-11123.054223939387,-11496.553140854374
1.9777999999997986,7712.923550683482,7769.24967122897,-3314.0665882420594,-3216.9401683888327,-11127.063835592588,-11504.22649863167
1.9778999999997986,7735.2043305123625,7794.084522276875,-3325.890915362031,-3223.738481143745,-11131.543576199132,-11511.668426289478
1.9779999999997986,7757.095213153533,7818.453738773145,-3337.747645793903,-3230.6382633144153,-11136.43111579083,-11518.7694234239
1.9780999999997986,7778.833472909282,7842.576736122272,-3349.6963105649706,-3237.6862937366855,-11141.804700565759,-11525.568350332464
1.9781999999997986,7800.4435877629785,7866.483207171111,-3361.770904824294,-3244.905340922333,-11147.649216557009,-11532.106908329537
1.9782999999997986,7821.949226664747,7890.189181427577,-3373.97769243455,-3252.30295413684,-11153.970995857042,-11538.393137142359
1.9783999999997985,7843.401702202716,7913.734373838501,-3386.3219470610884,-3259.889479874339,-11160.80419640502,-11544.420437534965
1.9784999999997985,7864.686842955002,7936.9983657940165,-3398.74703720235,-3267.6394365460437,-11168.11472629372,-11550.145695656713
1.9785999999997985,7885.828566979242,7959.997024301333,-3411.2384228648493,-3275.5503381993426,-11175.911579738286,-11555.570940086343
1.9786999999997985,7906.863707110002,7982.777037880478,-3423.813801579583,-3283.6355510595895,-11184.206847283303,-11560.721191386625
